item,itemLabel,mediaID,article,japaneseTitle
http://www.wikidata.org/entity/Q3275880,Hiroshi Gamō,C57741,https://en.wikipedia.org/wiki/Hiroshi_Gamo,ガモウひろし
http://www.wikidata.org/entity/Q3276235,Yasuko Aoike,C56133,https://en.wikipedia.org/wiki/Yasuko_Aoike,青池保子
http://www.wikidata.org/entity/Q4389496,Hitoshi Tomizawa,C58151,https://en.wikipedia.org/wiki/Hitoshi_Tomizawa,富沢ひとし
http://www.wikidata.org/entity/Q4389440,Takehiko Itō,C56236,https://en.wikipedia.org/wiki/Takehiko_It%C5%8D,伊東岳彦
http://www.wikidata.org/entity/Q3275635,Maguro Fujita,C58717,https://en.wikipedia.org/wiki/Maguro_Fujita,藤田まぐろ
http://www.wikidata.org/entity/Q4386086,Suu Minazuki,C62216,https://en.wikipedia.org/wiki/Suu_Minazuki,水無月すう
http://www.wikidata.org/entity/Q4385945,Rinko Ueda,C57256,https://en.wikipedia.org/wiki/Rinko_Ueda,上田倫子
http://www.wikidata.org/entity/Q1246399,MediaWorks,C45154,https://en.wikipedia.org/wiki/MediaWorks_(publisher),メディアワークス
http://www.wikidata.org/entity/Q1340558,Ready at Dawn,C45118,https://en.wikipedia.org/wiki/Ready_at_Dawn,"Ready at Dawn Studios, LLC"
http://www.wikidata.org/entity/Q1458317,Deep Silver Volition,C45182,https://en.wikipedia.org/wiki/Volition_(company),Volition
http://www.wikidata.org/entity/Q1576758,Platinum Games,C45204,https://en.wikipedia.org/wiki/PlatinumGames,プラチナゲームズ株式会社
http://www.wikidata.org/entity/Q1172164,CD Projekt RED,C45139,https://en.wikipedia.org/wiki/CD_Projekt_RED,CD Projekt RED Sp. z o.o.
http://www.wikidata.org/entity/Q1254072,SCE San Diego Studio,C45186,https://en.wikipedia.org/wiki/San_Diego_Studio,SCE San Diego Studio
http://www.wikidata.org/entity/Q722027,EA DICE,C45146,https://en.wikipedia.org/wiki/DICE_(company),EA Digital Illusions CE
http://www.wikidata.org/entity/Q720871,Naughty Dog,C45140,https://en.wikipedia.org/wiki/Naughty_Dog,ノーティードッグ社
http://www.wikidata.org/entity/Q656710,SIE Santa Monica Studio,C45162,https://en.wikipedia.org/wiki/Santa_Monica_Studio,SIE Santa Monica Studio
http://www.wikidata.org/entity/Q11548217,Satoshi Mizukami,C65303,https://en.wikipedia.org/wiki/Satoshi_Mizukami,水上悟志
http://www.wikidata.org/entity/Q11270889,Namuchi Takumi,C69377,https://en.wikipedia.org/wiki/Namuchi_Takumi,たくみなむち
http://www.wikidata.org/entity/Q11271053,Haruko Tachiiri,C48243,https://en.wikipedia.org/wiki/Haruko_Tachiiri,たちいりハルコ
http://www.wikidata.org/entity/Q11267967,Akira Sasō,C55979,https://en.wikipedia.org/wiki/Akira_Sas%C5%8D,さそうあきら
http://www.wikidata.org/entity/Q11267908,Nanae Sasaya,C68953,https://en.wikipedia.org/wiki/Nanae_Sasaya,ささやななえこ
http://www.wikidata.org/entity/Q2066242,Techland,C45156,https://en.wikipedia.org/wiki/Techland,Techland
http://www.wikidata.org/entity/Q2307159,Rocksteady Studios,C45147,https://en.wikipedia.org/wiki/Rocksteady_Studios,Rocksteady Studios Limited
http://www.wikidata.org/entity/Q1781791,Namco Tales Studio,C45177,https://en.wikipedia.org/wiki/Namco_Tales_Studio,ナムコ・テイルズスタジオ
http://www.wikidata.org/entity/Q2020713,Rockstar Vancouver,C45180,https://en.wikipedia.org/wiki/Rockstar_Vancouver,Rockstar Vancouver Inc.
http://www.wikidata.org/entity/Q2373062,EA Black Box,C45175,https://en.wikipedia.org/wiki/EA_Black_Box,EA Black Box
http://www.wikidata.org/entity/Q11470242,Sansuke Yamada,C63449,https://en.wikipedia.org/wiki/Sansuke_Yamada,山田参助
http://www.wikidata.org/entity/Q11472815,Yu Okazaki,C49594,https://en.wikipedia.org/wiki/Y%C5%AB_Okazaki,岡崎優
http://www.wikidata.org/entity/Q2737059,NanaOn-Sha,C45234,https://en.wikipedia.org/wiki/NanaOn-Sha,七音社
http://www.wikidata.org/entity/Q2975455,Clap Hanz,C45198,https://en.wikipedia.org/wiki/Clap_Hanz,クラップハンズ
http://www.wikidata.org/entity/Q2865851,Artoon,C45168,https://en.wikipedia.org/wiki/Artoon,アートゥーン
http://www.wikidata.org/entity/Q2740414,Team Ninja,C45158,https://en.wikipedia.org/wiki/Team_Ninja,Team NINJA
http://www.wikidata.org/entity/Q2861280,Arika,C45149,https://en.wikipedia.org/wiki/Arika,アリカ
http://www.wikidata.org/entity/Q3036861,Dontnod Entertainment,C45141,https://en.wikipedia.org/wiki/Dontnod_Entertainment,Don't Nod Entertainment SA
http://www.wikidata.org/entity/Q2636715,Cavia,C45215,https://en.wikipedia.org/wiki/Cavia_(company),キャビア
http://www.wikidata.org/entity/Q2661245,Avalanche Studios,C45142,https://en.wikipedia.org/wiki/Avalanche_Studios_Group,Avalanche Studios AB
http://www.wikidata.org/entity/Q2495576,Eighting,C45184,https://en.wikipedia.org/wiki/Eighting,エイティング
http://www.wikidata.org/entity/Q2531521,Kojima Productions,C45205,https://en.wikipedia.org/wiki/Kojima_Productions,小島プロダクション
http://www.wikidata.org/entity/Q2412425,Slant Six Games,C45164,https://en.wikipedia.org/wiki/Slant_Six_Games,Slant Six Games
http://www.wikidata.org/entity/Q2445401,Team Bondi,C45166,https://en.wikipedia.org/wiki/Team_Bondi,Team Bondi
http://www.wikidata.org/entity/Q2561594,skip Ltd.,C45185,https://en.wikipedia.org/wiki/Skip_Ltd.,スキップ
http://www.wikidata.org/entity/Q2501821,Spark Unlimited,C45136,https://en.wikipedia.org/wiki/Spark_Unlimited,Spark Unlimited
http://www.wikidata.org/entity/Q2617918,High Voltage Software,C45211,https://en.wikipedia.org/wiki/High_Voltage_Software,"High Voltage Software, Inc."
http://www.wikidata.org/entity/Q4700966,Akiko Hatsu,C55537,https://en.wikipedia.org/wiki/Akiko_Hatsu,波津彬子
http://www.wikidata.org/entity/Q5209147,Daijirō Morohoshi,C51797,https://en.wikipedia.org/wiki/Daijiro_Morohoshi,諸星大二郎
http://www.wikidata.org/entity/Q4811878,Asumiko Nakamura,C62303,https://en.wikipedia.org/wiki/Asumiko_Nakamura,中村明日美子
http://www.wikidata.org/entity/Q5349996,Eita Mizuno,C61312,https://en.wikipedia.org/wiki/Eita_Mizuno,水野英多
http://www.wikidata.org/entity/Q4701143,Akira Kanbe,C62737,https://en.wikipedia.org/wiki/Akira_Kanbe,かんべあきら
http://www.wikidata.org/entity/Q4700256,Akane Ogura,C63566,https://en.wikipedia.org/wiki/Akane_Ogura,小椋アカネ
http://www.wikidata.org/entity/Q4700602,Akemi Matsunae,C56821,https://en.wikipedia.org/wiki/Akemi_Matsunae,松苗あけみ
http://www.wikidata.org/entity/Q4721168,Matsuri Akino,C58382,https://en.wikipedia.org/wiki/Matsuri_Akino,秋乃茉莉
http://www.wikidata.org/entity/Q4889571,Benkyo Tamaoki,C60699,https://en.wikipedia.org/wiki/Benkyo_Tamaoki,玉置勉強
http://www.wikidata.org/entity/Q4988825,Hakase Mizuki,C61247,https://en.wikipedia.org/wiki/Hakase_Mizuki,水月博士
http://www.wikidata.org/entity/Q5228678,Dave Dorman,C78216,https://en.wikipedia.org/wiki/Dave_Dorman,Dave Dorman
http://www.wikidata.org/entity/Q5349184,Eiichi Fukui,C57772,https://en.wikipedia.org/wiki/Eiichi_Fukui,福井英一
http://www.wikidata.org/entity/Q4694597,Aguri Igarashi,C63632,https://en.wikipedia.org/wiki/Aguri_Igarashi,五十嵐あぐり
http://www.wikidata.org/entity/Q4888069,Mitsue Aoki,C58232,https://en.wikipedia.org/wiki/Mitsue_Aoki,青木光恵
http://www.wikidata.org/entity/Q4701123,Akira Akatsuki,C64043,https://en.wikipedia.org/wiki/Akira_Akatsuki,暁月あきら
http://www.wikidata.org/entity/Q5024837,Cam Kennedy,C78191,https://en.wikipedia.org/wiki/Cam_Kennedy,Cam Kennedy
http://www.wikidata.org/entity/Q5158759,Coharu Sakuraba,C62765,https://en.wikipedia.org/wiki/Koharu_Sakuraba,桜場コハル
http://www.wikidata.org/entity/Q4450112,Aya Takano,C69361,https://en.wikipedia.org/wiki/Aya_Takano,タカノ綾
http://www.wikidata.org/entity/Q4700930,Akihiro Ito,C57364,https://en.wikipedia.org/wiki/Akihiro_Ito,伊藤明弘
http://www.wikidata.org/entity/Q4817832,Atsushi Suzumi,C63771,https://en.wikipedia.org/wiki/Atsushi_Suzumi,鈴見敦
http://www.wikidata.org/entity/Q11557921,Britney Hamada,C65025,https://en.wikipedia.org/wiki/Britney_Hamada,浜田ブリトニー
http://www.wikidata.org/entity/Q11558370,Chikako Urano,C52157,https://en.wikipedia.org/wiki/Chikako_Urano,浦野千賀子
http://www.wikidata.org/entity/Q3110271,Vanillaware,C45157,https://en.wikipedia.org/wiki/Vanillaware,ヴァニラウェア有限会社
http://www.wikidata.org/entity/Q5647891,Hangar 13,C45148,https://en.wikipedia.org/wiki/Hangar_13_(company),Hangar 13
http://www.wikidata.org/entity/Q3512162,Rainbow Studios,C45226,https://en.wikipedia.org/wiki/Rainbow_Studios,"Rainbow Studios, Inc."
http://www.wikidata.org/entity/Q3052263,Omega Force,C45193,https://en.wikipedia.org/wiki/Omega_Force,オメガフォース
http://www.wikidata.org/entity/Q3300783,Bethesda Game Studios,C45143,https://en.wikipedia.org/wiki/Bethesda_Game_Studios,Bethesda Game Studios
http://www.wikidata.org/entity/Q5183310,Crea-Tech,C45217,https://en.wikipedia.org/wiki/Crea-Tech,クレアテック
http://www.wikidata.org/entity/Q3039230,DreamFactory,C45197,https://en.wikipedia.org/wiki/DreamFactory,ドリームファクトリー
http://www.wikidata.org/entity/Q5227448,Datam Polystar,C45208,https://en.wikipedia.org/wiki/Datam_Polystar,データム・ポリスター
http://www.wikidata.org/entity/Q5367543,Keiko Tobe,C72214,https://en.wikipedia.org/wiki/Keiko_Tobe,戸部けいこ
http://www.wikidata.org/entity/Q5374987,En Kitō,C63899,https://en.wikipedia.org/wiki/En_Kit%C5%8D,鬼頭えん
http://www.wikidata.org/entity/Q5465246,Foo Swee Chin,C53749,https://en.wikipedia.org/wiki/Foo_Swee_Chin,Foo Swee Chin
http://www.wikidata.org/entity/Q5465246,Foo Swee Chin,C64089,https://en.wikipedia.org/wiki/Foo_Swee_Chin,FSc
http://www.wikidata.org/entity/Q5362298,Fusako Kuramochi,C51715,https://en.wikipedia.org/wiki/Fusako_Kuramochi,くらもちふさこ
http://www.wikidata.org/entity/Q5362351,Yui Haga,C50874,https://en.wikipedia.org/wiki/Yui_Haga,葉賀ユイ
http://www.wikidata.org/entity/Q5399979,est em,C64086,https://en.wikipedia.org/wiki/Est_Em,えすとえむ
http://www.wikidata.org/entity/Q5517698,Gaku Miyao,C58952,https://en.wikipedia.org/wiki/Gaku_Miyao,宮尾岳
http://www.wikidata.org/entity/Q5790509,Hurricane Ryu,C55369,https://en.wikipedia.org/wiki/Hurricane_Ryu,破李拳竜
http://www.wikidata.org/entity/Q5353506,Katsuji Matsumoto,C55871,https://en.wikipedia.org/wiki/Katsuji_Matsumoto,松本かつぢ
http://www.wikidata.org/entity/Q5404939,Etsumi Haruki,C50289,https://en.wikipedia.org/wiki/Etsumi_Haruki,はるき悦巳
http://www.wikidata.org/entity/Q5771506,Hiroyuki Kaidō,C63154,https://en.wikipedia.org/wiki/Hiroyuki_Kaid%C5%8D,海童博行
http://www.wikidata.org/entity/Q5772253,Hisae Iwaoka,C63224,https://en.wikipedia.org/wiki/Hisae_Iwaoka,岩岡ヒサエ
http://www.wikidata.org/entity/Q5701323,Hekiru Hikawa,C61897,https://en.wikipedia.org/wiki/Hekiru_Hikawa,氷川へきる
http://www.wikidata.org/entity/Q5771111,Hiroshi Takashige,C69354,https://en.wikipedia.org/wiki/Hiroshi_Takashige,たかしげ宙
http://www.wikidata.org/entity/Q5368473,Satoko Kiyuduki,C47915,https://en.wikipedia.org/wiki/Satoko_Kiyuduki,きゆづきさとこ
http://www.wikidata.org/entity/Q5508584,Fumino Hayashi,C62142,https://en.wikipedia.org/wiki/Fumino_Hayashi,林ふみの
http://www.wikidata.org/entity/Q11272314,Tadao Tsuge,C48249,https://en.wikipedia.org/wiki/Tadao_Tsuge,つげ忠男
http://www.wikidata.org/entity/Q18594,Sony Interactive Entertainment,C45365,https://en.wikipedia.org/wiki/Sony_Interactive_Entertainment,ソニー・インタラクティブエンタテインメント
http://www.wikidata.org/entity/Q6150832,Zenrin,C45117,https://en.wikipedia.org/wiki/Zenrin,ゼンリン
http://www.wikidata.org/entity/Q7065431,Now Production,C45119,https://en.wikipedia.org/wiki/Now_Production,ナウプロダクション
http://www.wikidata.org/entity/Q11307497,Shift,C45120,https://en.wikipedia.org/wiki/Shift_(company),シフト
http://www.wikidata.org/entity/Q5959087,Hypnotix,C45132,https://en.wikipedia.org/wiki/Hypnotix,"HYPNOTIX, Inc."
http://www.wikidata.org/entity/Q13462819,Niantic,C45128,https://en.wikipedia.org/wiki/Niantic_(company),"Niantic, Inc."
http://www.wikidata.org/entity/Q7377918,Rockstar Dundee,C45176,https://en.wikipedia.org/wiki/Rockstar_Dundee,Ruffian Games
http://www.wikidata.org/entity/Q11483043,Akira Hiramoto,C60835,https://en.wikipedia.org/wiki/Akira_Hiramoto,平本アキラ
http://www.wikidata.org/entity/Q11478325,Noboru Kawasaki,C47570,https://en.wikipedia.org/wiki/Noboru_Kawasaki,川崎のぼる
http://www.wikidata.org/entity/Q26188,Kalypso Media,C45388,https://en.wikipedia.org/wiki/Kalypso_Media,Kalypso Media Group GmbH
http://www.wikidata.org/entity/Q73801,Xbox Game Studios,C45372,https://en.wikipedia.org/wiki/Xbox_Game_Studios,Microsoft Studios
http://www.wikidata.org/entity/Q149947,Midway Games,C45260,https://en.wikipedia.org/wiki/Midway_Games,Midway Games
http://www.wikidata.org/entity/Q11563594,Teruhiko Yumura,C50181,https://en.wikipedia.org/wiki/Teruhiko_Yumura,湯村輝彦
http://www.wikidata.org/entity/Q6313951,Junko Karube,C58888,https://en.wikipedia.org/wiki/Junko_Karube,軽部潤子
http://www.wikidata.org/entity/Q6061723,Io Sakisaka,C61815,https://en.wikipedia.org/wiki/Io_Sakisaka,咲坂伊緒
http://www.wikidata.org/entity/Q6203100,Jiro Matsumoto,C73918,https://en.wikipedia.org/wiki/Jiro_Matsumoto,松本次郎
http://www.wikidata.org/entity/Q6145200,Shiho Sugiura,C59137,https://en.wikipedia.org/wiki/Shiho_Sugiura,杉浦志保
http://www.wikidata.org/entity/Q6203085,Jiro Ando,C63166,https://en.wikipedia.org/wiki/Jiro_Ando,安藤慈朗
http://www.wikidata.org/entity/Q5996431,Ikuto Yamashita,C60974,https://en.wikipedia.org/wiki/Ikuto_Yamashita,山下いくと
http://www.wikidata.org/entity/Q6105794,J. G. Jones,C78304,https://en.wikipedia.org/wiki/J._G._Jones,J・G・ジョーンズ
http://www.wikidata.org/entity/Q5975051,Toshinori Sogabe,C62904,https://en.wikipedia.org/wiki/Toshinori_Sogabe,宗我部としのり
http://www.wikidata.org/entity/Q6102301,Izumi Kazuto,C63569,https://en.wikipedia.org/wiki/Izumi_Kazuto,かずといずみ
http://www.wikidata.org/entity/Q6136815,Sai Yukino,C74792,https://en.wikipedia.org/wiki/Sai_Yukino,雪乃紗衣
http://www.wikidata.org/entity/Q6033329,Ingrid Weaver,C78295,https://en.wikipedia.org/wiki/Ingrid_Weaver,Ingrid Weaver
http://www.wikidata.org/entity/Q6102344,Izumi Tsubaki,C62845,https://en.wikipedia.org/wiki/Izumi_Tsubaki,椿いづみ
http://www.wikidata.org/entity/Q6147027,Juri Misaki,C63898,https://en.wikipedia.org/wiki/Juri_Misaki,みさき樹里
http://www.wikidata.org/entity/Q6165255,Maki Enjōji,C62935,https://en.wikipedia.org/wiki/Maki_Enj%C5%8Dji,円城寺マキ
http://www.wikidata.org/entity/Q6308970,Julietta Suzuki,C64007,https://en.wikipedia.org/wiki/Julietta_Suzuki,鈴木ジュリエッタ
http://www.wikidata.org/entity/Q6103854,J-ta Yamada,C63004,https://en.wikipedia.org/wiki/J-ta_Yamada,山田J太
http://www.wikidata.org/entity/Q6139039,Kaneyoshi Izumi,C59436,https://en.wikipedia.org/wiki/Kaneyoshi_Izumi,和泉かねよし
http://www.wikidata.org/entity/Q204474,id Software,C45329,https://en.wikipedia.org/wiki/Id_Software,id Software
http://www.wikidata.org/entity/Q201653,SoftBank,C45363,https://en.wikipedia.org/wiki/SoftBank_Group,ソフトバンク株式会社
http://www.wikidata.org/entity/Q159614,Seiko Epson,C45320,https://en.wikipedia.org/wiki/Epson,セイコーエプソン
http://www.wikidata.org/entity/Q337910,Guerrilla Games,C45257,https://en.wikipedia.org/wiki/Guerrilla_Games,Guerrilla Games
http://www.wikidata.org/entity/Q339565,Sega Wow,C45241,https://en.wikipedia.org/wiki/Sega_AM1,セガワウ
http://www.wikidata.org/entity/Q266418,SIE London Studio,C45255,https://en.wikipedia.org/wiki/London_Studio,SIE London Studio
http://www.wikidata.org/entity/Q660990,Avalanche Software,C45265,https://en.wikipedia.org/wiki/Avalanche_Software,Avalanche Software
http://www.wikidata.org/entity/Q282658,Acclaim Studios Austin,C45318,https://en.wikipedia.org/wiki/Acclaim_Studios_Austin,Acclaim Studios Austin
http://www.wikidata.org/entity/Q684425,Bethesda Softworks,C45406,https://en.wikipedia.org/wiki/Bethesda_Softworks,Bethesda Softworks LLC
http://www.wikidata.org/entity/Q340209,Shiny Entertainment,C45261,https://en.wikipedia.org/wiki/Shiny_Entertainment,Shiny Entertainment
http://www.wikidata.org/entity/Q256907,Argonaut Games,C45322,https://en.wikipedia.org/wiki/Argonaut_Games,アルゴノートゲームス
http://www.wikidata.org/entity/Q840550,Alfa System,C45288,https://en.wikipedia.org/wiki/Alfa_System,アルファ・システム
http://www.wikidata.org/entity/Q860842,Interchannel,C45342,https://en.wikipedia.org/wiki/Interchannel,インターチャネル
http://www.wikidata.org/entity/Q851966,Front Wing,C45316,https://en.wikipedia.org/wiki/Frontwing,フロントウイング
http://www.wikidata.org/entity/Q742390,Dimps,C45251,https://en.wikipedia.org/wiki/Dimps,ディンプス
http://www.wikidata.org/entity/Q726081,Kodansha,C45392,https://en.wikipedia.org/wiki/Kodansha,講談社
http://www.wikidata.org/entity/Q916714,Sucker Punch Productions,C45307,https://en.wikipedia.org/wiki/Sucker_Punch_Productions,Sucker Punch Productions
http://www.wikidata.org/entity/Q719628,Amuse,C45346,https://en.wikipedia.org/wiki/Amuse_Inc.,アミューズ
http://www.wikidata.org/entity/Q14928351,Strider,M750059,https://en.wikipedia.org/wiki/Strider_(2014_video_game),ストライダー飛竜
http://www.wikidata.org/entity/Q18208129,International Age Rating Coalition,C46755,https://en.wikipedia.org/wiki/International_Age_Rating_Coalition,International Age Rating Coalition
http://www.wikidata.org/entity/Q29576806,The Software Toolworks,C46667,https://en.wikipedia.org/wiki/The_Software_Toolworks,The Software Toolworks
http://www.wikidata.org/entity/Q1326048,Daytona USA,M719636,https://en.wikipedia.org/wiki/Daytona_USA,DAYTONA USA
http://www.wikidata.org/entity/Q56277085,CyberSpeed,M725587,https://en.wikipedia.org/wiki/CyberSpeed,Cyber Speed
http://www.wikidata.org/entity/Q2948683,Champions World Class Soccer,M726275,https://en.wikipedia.org/wiki/Champions_World_Class_Soccer,チャンピオンズ ワールドクラスサッカー
http://www.wikidata.org/entity/Q18217614,Videogame History Museum,C46881,https://en.wikipedia.org/wiki/National_Videogame_Museum,US National Videogame Museum
http://www.wikidata.org/entity/Q20312521,Affect,C46711,https://en.wikipedia.org/wiki/Affect_(company),アフェクト
http://www.wikidata.org/entity/Q21521631,The Finnish Museum of Games,C46879,https://en.wikipedia.org/wiki/Finnish_Museum_of_Games,Suomen pelimuseo
http://www.wikidata.org/entity/Q85787990,National Videogame Museum,C46880,https://en.wikipedia.org/wiki/National_Videogame_Museum_(United_Kingdom),National Videogame Museum
http://www.wikidata.org/entity/Q1241668,Donkey Kong Barrel Blast,M752769,https://en.wikipedia.org/wiki/Donkey_Kong_Barrel_Blast,ドンキーコング たるジェットレース
http://www.wikidata.org/entity/Q1254867,Dragon Knight 4,M725405,https://en.wikipedia.org/wiki/Dragon_Knight_4,Dragon Knight 4
http://www.wikidata.org/entity/Q1254867,Dragon Knight 4,M752511,https://en.wikipedia.org/wiki/Dragon_Knight_4,ドラゴンナイト 4
http://www.wikidata.org/entity/Q17157041,Captain Toad: Treasure Tracker,M763008,https://en.wikipedia.org/wiki/Captain_Toad:_Treasure_Tracker,進め! キノピオ隊長
http://www.wikidata.org/entity/Q17209763,Tokyo Twilight Ghosthunters,M720861,https://en.wikipedia.org/wiki/Tokyo_Twilight_Ghost_Hunters,魔都紅色幽撃隊
http://www.wikidata.org/entity/Q6378134,Katsumi Michihara,C56028,https://en.wikipedia.org/wiki/Katsumi_Michihara,道原かつみ
http://www.wikidata.org/entity/Q6383702,Keiko Yamada,C56376,https://en.wikipedia.org/wiki/Keiko_Yamada_(artist),山田圭子
http://www.wikidata.org/entity/Q6444661,Kunihiko Tanaka,C58356,https://en.wikipedia.org/wiki/Kunihiko_Tanaka,田中久仁彦
http://www.wikidata.org/entity/Q6378225,Katsuya Kondō,C56350,https://en.wikipedia.org/wiki/Katsuya_Kond%C5%8D,近藤勝也
http://www.wikidata.org/entity/Q6381576,Kazumi Kazui,C62516,https://en.wikipedia.org/wiki/Kazumi_Kazui,一井かずみ
http://www.wikidata.org/entity/Q6383691,Keiko Nishi,C56091,https://en.wikipedia.org/wiki/Keiko_Nishi,西炯子
http://www.wikidata.org/entity/Q6434424,Kou Yaginuma,C63183,https://en.wikipedia.org/wiki/Kou_Yaginuma,柳沼行
http://www.wikidata.org/entity/Q6378232,Katsuya Terada,C58169,https://en.wikipedia.org/wiki/Katsuya_Terada,寺田克也
http://www.wikidata.org/entity/Q6455061,Kojima Kō,C47613,https://en.wikipedia.org/wiki/K%C5%8D_Kojima,小島功
http://www.wikidata.org/entity/Q6359803,Kamui Fujiwara,C55503,https://en.wikipedia.org/wiki/Kamui_Fujiwara,藤原カムイ
http://www.wikidata.org/entity/Q6364240,Kanoko Sakurakoji,C62052,https://en.wikipedia.org/wiki/Kanoko_Sakurakoji,桜小路かのこ
http://www.wikidata.org/entity/Q6378230,Hidefumi Kimura,C55810,https://en.wikipedia.org/wiki/Hidefumi_Kimura,きむらひでふみ
http://www.wikidata.org/entity/Q6381457,Kazuhiro Kiuchi,C58655,https://en.wikipedia.org/wiki/Kazuhiro_Kiuchi,きうちかずひろ
http://www.wikidata.org/entity/Q6383516,Kei Aoyama,C63683,https://en.wikipedia.org/wiki/Kei_Aoyama,青山景
http://www.wikidata.org/entity/Q6410148,Kimio Yanagisawa,C52196,https://en.wikipedia.org/wiki/Kimio_Yanagisawa,柳沢きみお
http://www.wikidata.org/entity/Q6380064,Kaworu Watashiya,C56873,https://en.wikipedia.org/wiki/Kaworu_Watashiya,私屋カヲル
http://www.wikidata.org/entity/Q6388734,Ken Yagami,C58176,https://en.wikipedia.org/wiki/Ken_Yagami,八神健
http://www.wikidata.org/entity/Q6389192,Kengo Hanazawa,C62035,https://en.wikipedia.org/wiki/Kengo_Hanazawa,花沢健吾
http://www.wikidata.org/entity/Q6370938,Karin Suzuragi,C63335,https://en.wikipedia.org/wiki/Karin_Suzuragi,鈴羅木かりん
http://www.wikidata.org/entity/Q6381731,Kazusa Takashima,C62159,https://en.wikipedia.org/wiki/Kazusa_Takashima,高嶋上総
http://www.wikidata.org/entity/Q6389239,Kenichi Muraeda,C56580,https://en.wikipedia.org/wiki/Kenichi_Muraeda,村枝賢一
http://www.wikidata.org/entity/Q6392014,Kentaro Yano,C55855,https://en.wikipedia.org/wiki/Kentar%C5%8D_Yano,矢野健太郎
http://www.wikidata.org/entity/Q6410135,Kimiko Uehara,C73964,https://en.wikipedia.org/wiki/Kimiko_Uehara,上原きみ子
http://www.wikidata.org/entity/Q6426183,Koi Ikeno,C55116,https://en.wikipedia.org/wiki/Koi_Ikeno,池野恋
http://www.wikidata.org/entity/Q1172213,Data East,C45384,https://en.wikipedia.org/wiki/Data_East,データイースト
http://www.wikidata.org/entity/Q1062171,The 3DO Company,C45328,https://en.wikipedia.org/wiki/The_3DO_Company,The 3DO Company
http://www.wikidata.org/entity/Q940867,Yuji Horii,C45334,https://en.wikipedia.org/wiki/Yuji_Horii,"堀井, 雄二"
http://www.wikidata.org/entity/Q1023734,Cing,C45314,https://en.wikipedia.org/wiki/Cing,シング
http://www.wikidata.org/entity/Q994003,Evolution Studios,C45276,https://en.wikipedia.org/wiki/Evolution_Studios,Evolution Studios
http://www.wikidata.org/entity/Q1115835,Kyodo Television,C45351,https://en.wikipedia.org/wiki/Kyodo_Television,共同テレビジョン
http://www.wikidata.org/entity/Q1576335,Visceral Games,C45315,https://en.wikipedia.org/wiki/Visceral_Games,Visceral Games
http://www.wikidata.org/entity/Q1239326,Monolith Soft,C45284,https://en.wikipedia.org/wiki/Monolith_Soft,モノリスソフト
http://www.wikidata.org/entity/Q1384984,Team17,C45373,https://en.wikipedia.org/wiki/Team17,Team 17 Software Limited
http://www.wikidata.org/entity/Q1548159,Criterion Games,C45248,https://en.wikipedia.org/wiki/Criterion_Games,Criterion Software Limited
http://www.wikidata.org/entity/Q1296433,Technosoft,C45325,https://en.wikipedia.org/wiki/Technosoft,テクノソフト
http://www.wikidata.org/entity/Q1344080,Jaleco,C45385,https://en.wikipedia.org/wiki/Jaleco,ジャレコ
http://www.wikidata.org/entity/Q11578417,Jun Hatanaka,C48748,https://en.wikipedia.org/wiki/Jun_Hatanaka,畑中純
http://www.wikidata.org/entity/Q11583138,Mori Masaki,C47642,https://en.wikipedia.org/wiki/Mori_Masaki,真崎守
http://www.wikidata.org/entity/Q2659812,Pack-In-Video,C45279,https://en.wikipedia.org/wiki/Pack-In-Video,ビクターインタラクティブソフトウエア
http://www.wikidata.org/entity/Q2659812,Pack-In-Video,C45382,https://en.wikipedia.org/wiki/Pack-In-Video,パック・イン・ビデオ
http://www.wikidata.org/entity/Q2687460,Rising Star Games,C45356,https://en.wikipedia.org/wiki/Rising_Star_Games,Rising Star Games
http://www.wikidata.org/entity/Q2723301,VAP Inc.,C45400,https://en.wikipedia.org/wiki/VAP_(company),バップ
http://www.wikidata.org/entity/Q2655759,Amusement Vision,C45256,https://en.wikipedia.org/wiki/Amusement_Vision,アミューズメントヴィジョン
http://www.wikidata.org/entity/Q2735962,Media.Vision,C45253,https://en.wikipedia.org/wiki/Media.Vision,メディア・ビジョン株式会社
http://www.wikidata.org/entity/Q2617855,Arc System Works,C45336,https://en.wikipedia.org/wiki/Arc_System_Works,アークシステムワークス株式会社
http://www.wikidata.org/entity/Q2807996,Ubisoft Milan,C45247,https://en.wikipedia.org/wiki/Ubisoft_Milan,Ubisoft Milan
http://www.wikidata.org/entity/Q2575218,Neverland,C45250,https://en.wikipedia.org/wiki/Neverland_(company),ネバーランドカンパニー
http://www.wikidata.org/entity/Q2636715,Cavia,C45245,https://en.wikipedia.org/wiki/Cavia_(company),キャビア
http://www.wikidata.org/entity/Q6455142,Kōichi Tokita,C58663,https://en.wikipedia.org/wiki/K%C5%8Dichi_Tokita,ときた洸一
http://www.wikidata.org/entity/Q6455145,Kōichirō Hoshino,C64274,https://en.wikipedia.org/wiki/K%C5%8Dichir%C5%8D_Hoshino,星野倖一郎
http://www.wikidata.org/entity/Q6455159,Kōji Kiriyama,C56760,https://en.wikipedia.org/wiki/K%C5%8Dji_Kiriyama,桐山光侍
http://www.wikidata.org/entity/Q6782363,Masahiro Anbe,C65047,https://en.wikipedia.org/wiki/Masahiro_Anbe,安部真弘
